"","sid","block_n","snb","bid","b2_bid","s1_rp","s2_rp","outcome","rt","profit","country","out_bool","out_prev","out_aprev","bid_prev","bid_aprev","bid_next","bid_anext","dl"
"1104","erydkina",10,"SC",3.2,NA,2,0.4,"accept",NA,6.8,"RU",TRUE,1,0,3.1,0,3,5,0
"1105","erydkina",11,"NC",5,NA,5.3,NA,"reject",NA,0,"RU",FALSE,0,1,5.1,0,5.2,3,0
"1106","erydkina",11,"SC",3,NA,0,3.5,"accept",NA,7,"RU",TRUE,1,0,3.2,0,3.1,6.6,1
"1107","erydkina",11,"BC",6.6,7.4,4,NA,"reject",NA,0,"RU",FALSE,NA,1,NA,0,7,5.2,NA
"1108","erydkina",12,"NC",5.2,NA,4,NA,"accept",NA,4.8,"RU",TRUE,0,0,5,0,5,3.1,1
"1109","erydkina",12,"SC",3.1,NA,3.6,3.5,"reject",NA,0,"RU",FALSE,1,1,3,0,3.1,7,0
"1110","erydkina",12,"BC",7,7.3,7.8,NA,"reject",NA,0,"RU",FALSE,0,0,6.6,0,6.9,5,1
"1111","erydkina",13,"NC",5,NA,4.5,NA,"accept",NA,5,"RU",TRUE,1,0,5.2,0,NA,3.1,1
"1112","erydkina",13,"SC",3.1,NA,4.6,3,"accept",NA,6.9,"RU",TRUE,0,1,3.1,0,3,6.9,0
"1113","erydkina",13,"BC",6.9,8.2,7,NA,"reject",NA,0,"RU",FALSE,0,1,7,0,7.1,3,0
"1114","erydkina",14,"SC",3,NA,3.6,4,"reject",NA,0,"RU",FALSE,1,0,3.1,0,NA,7.1,1
"1115","erydkina",14,"BC",7.1,8.1,0,NA,"reject",NA,0,"RU",FALSE,0,0,6.9,0,8.2,5,1
"1116","erydkina",15,"NC",5,NA,4,NA,"accept",NA,5,"RU",TRUE,NA,0,NA,0,5.3,8.2,NA
"1117","erydkina",15,"BC",8.2,8.3,1.6,NA,"reject",NA,0,"RU",FALSE,0,1,7.1,0,8.3,5.3,1
"1118","erydkina",16,"NC",5.3,NA,4,NA,"accept",NA,4.7,"RU",TRUE,1,0,5,0,5.1,3,0
"1119","erydkina",16,"SC",3,NA,2,2.2,"accept",NA,7,"RU",TRUE,NA,1,NA,0,3.1,8.3,NA
"1120","erydkina",16,"BC",8.3,8.1,0.1,NA,"accept",NA,1.7,"RU",TRUE,0,1,8.2,0,8.2,5.1,1
"1121","erydkina",17,"NC",5.1,NA,5.6,NA,"reject",NA,0,"RU",FALSE,1,1,5.3,0,5.1,3.1,1
"1122","erydkina",17,"SC",3.1,NA,3.1,0,"accept",NA,6.9,"RU",TRUE,1,0,3,0,3.1,8.2,0
"1123","erydkina",17,"BC",8.2,9.2,3,NA,"reject",NA,0,"RU",FALSE,1,1,8.3,0,NA,5.1,1
"1124","erydkina",18,"NC",5.1,NA,3.7,NA,"accept",NA,4.9,"RU",TRUE,0,0,5.1,0,5.1,3.1,0
"1125","erydkina",18,"SC",3.1,NA,3.1,3.2,"accept",NA,6.9,"RU",TRUE,1,1,3.1,0,NA,5.1,1
"1126","erydkina",19,"NC",5.1,NA,1,NA,"accept",NA,4.9,"RU",TRUE,1,1,5.1,0,NA,8.1,1
"1127","erydkina",19,"BC",8.1,7,1,NA,"accept",NA,1.9,"RU",TRUE,NA,1,NA,0,8,3,NA
"1128","erydkina",20,"SC",3,NA,4.6,0,"accept",NA,7,"RU",TRUE,NA,1,NA,0,NA,8,NA
"1129","erydkina",20,"BC",8,8.8,7,NA,"reject",NA,0,"RU",FALSE,1,1,8.1,0,8.2,5.1,1
"1130","erydkina",21,"NC",5.1,NA,4,NA,"accept",NA,4.9,"RU",TRUE,NA,0,NA,0,5,8.2,NA
"1131","erydkina",21,"BC",8.2,8.5,0,NA,"reject",NA,0,"RU",FALSE,0,1,8,0,8.5,5,1
"1132","erydkina",22,"NC",5,NA,4,NA,"accept",NA,5,"RU",TRUE,1,0,5.1,0,5.1,3.1,1
"1133","erydkina",22,"SC",3.1,NA,0.1,3.5,"accept",NA,6.9,"RU",TRUE,NA,1,NA,0,3.1,8.5,NA
"1134","erydkina",22,"BC",8.5,8.1,6,NA,"accept",NA,1.5,"RU",TRUE,0,1,8.2,0,8.1,5.1,1
"1135","erydkina",23,"NC",5.1,NA,7,NA,"reject",NA,0,"RU",FALSE,1,1,5,0,5,3.1,0
"1136","erydkina",23,"SC",3.1,NA,3,1.3,"accept",NA,6.9,"RU",TRUE,1,0,3.1,0,3.2,8.1,1
"1137","erydkina",23,"BC",8.1,8.3,1,NA,"reject",NA,0,"RU",FALSE,1,1,8.5,0,8.5,5,1
"1138","erydkina",24,"NC",5,NA,0,NA,"accept",NA,5,"RU",TRUE,0,0,5.1,0,NA,3.2,0
"1139","erydkina",24,"SC",3.2,NA,2.2,3,"accept",NA,6.8,"RU",TRUE,1,1,3.1,0,NA,8.5,0
"1140","erydkina",24,"BC",8.5,7.5,0.8,NA,"accept",NA,1.5,"RU",TRUE,0,1,8.1,0,NA,NA,1
"1141","mbaranova",1,"NC",3.3,NA,5,NA,"reject",6426,0,"RU",FALSE,NA,NA,NA,0,4.5,5.1,NA
"1142","mbaranova",1,"SC",5.1,NA,4.2,4.1,"accept",6112,4.9,"RU",TRUE,NA,0,NA,0,4.8,6,NA
"1143","mbaranova",1,"BC",6,4.3,4,NA,"accept",6645,4,"RU",TRUE,NA,1,NA,0,NA,4.5,NA
"1144","mbaranova",2,"NC",4.5,NA,4.9,NA,"reject",9554,0,"RU",FALSE,0,1,3.3,0,5.5,4.8,1
"1145","mbaranova",2,"SC",4.8,NA,2,3.5,"accept",10299,5.2,"RU",TRUE,1,0,5.1,0,4.9,NA,1
"1146","mbaranova",2,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,1,1,6,0,5.5,5.5,NA
"1147","mbaranova",3,"NC",5.5,NA,2,NA,"accept",8090,4.5,"RU",TRUE,0,NA,4.5,0,4.9,4.9,1
"1148","mbaranova",3,"SC",4.9,NA,4.7,4,"accept",9060,5.1,"RU",TRUE,1,1,4.8,0,4.8,5.5,0
"1149","mbaranova",3,"BC",5.5,8,2,NA,"reject",8720,0,"RU",FALSE,NA,1,NA,0,7.6,4.9,NA
"1150","mbaranova",4,"NC",4.9,NA,2,NA,"accept",9234,5.1,"RU",TRUE,1,0,5.5,0,4.8,4.8,1
"1151","mbaranova",4,"SC",4.8,NA,3.5,3.2,"accept",10395,5.2,"RU",TRUE,1,1,4.9,0,4.7,7.6,1
"1152","mbaranova",4,"BC",7.6,6.2,4.5,NA,"accept",9820,2.4,"RU",TRUE,0,1,5.5,0,NA,4.8,1
"1153","mbaranova",5,"NC",4.8,NA,1,NA,"accept",6271,5.2,"RU",TRUE,1,1,4.9,0,NA,4.7,1
"1154","mbaranova",5,"SC",4.7,NA,2,8.1,"accept",6664,5.3,"RU",TRUE,1,1,4.8,0,4.2,NA,1
"1155","mbaranova",5,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,1,1,7.6,0,6.4,NA,NA
"1156","mbaranova",6,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,1,NA,4.8,0,4.4,4.2,NA
"1157","mbaranova",6,"SC",4.2,NA,0,0.1,"accept",8286,5.8,"RU",TRUE,1,NA,4.7,0,4.6,6.4,1
"1158","mbaranova",6,"BC",6.4,6.2,0.1,NA,"accept",9037,3.6,"RU",TRUE,NA,1,NA,0,7.1,4.4,NA
"1159","mbaranova",7,"NC",4.4,NA,5,NA,"reject",13497,0,"RU",FALSE,NA,1,NA,0,4.8,4.6,NA
"1160","mbaranova",7,"SC",4.6,NA,2,0,"accept",12409,5.4,"RU",TRUE,1,0,4.2,0,NA,7.1,0
"1161","mbaranova",7,"BC",7.1,7.8,4.5,NA,"reject",12681,0,"RU",FALSE,1,1,6.4,0,7.7,4.8,0
"1162","mbaranova",8,"NC",4.8,NA,2.9,NA,"accept",13862,5.2,"RU",TRUE,0,0,4.4,0,NA,NA,1
"1163","mbaranova",8,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,1,4.6,0,4.8,7.7,NA
"1164","mbaranova",8,"BC",7.7,6.3,4.5,NA,"accept",15071,2.3,"RU",TRUE,0,NA,7.1,0,7.9,NA,1
"1165","mbaranova",9,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,1,1,4.8,0,4.7,4.8,NA
"1166","mbaranova",9,"SC",4.8,NA,0,1,"accept",9323,5.2,"RU",TRUE,NA,NA,NA,0,4.7,7.9,NA
"1167","mbaranova",9,"BC",7.9,8.9,6,NA,"reject",8801,0,"RU",FALSE,1,1,7.7,0,NA,4.7,0
"1168","mbaranova",10,"NC",4.7,NA,4,NA,"accept",15649,5.3,"RU",TRUE,NA,0,NA,0,4.4,4.7,NA
"1169","mbaranova",10,"SC",4.7,NA,3,4.5,"accept",16109,5.3,"RU",TRUE,1,1,4.8,0,4.1,NA,1
"1170","mbaranova",10,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,0,1,7.9,0,8.4,4.4,NA
"1171","mbaranova",11,"NC",4.4,NA,0,NA,"accept",5834,5.6,"RU",TRUE,1,NA,4.7,0,4.4,4.1,1
"1172","mbaranova",11,"SC",4.1,NA,3.2,2,"accept",4965,5.9,"RU",TRUE,1,1,4.7,0,4.2,8.4,1
"1173","mbaranova",11,"BC",8.4,6.5,2.4,NA,"accept",5278,1.6,"RU",TRUE,NA,1,NA,0,8.1,4.4,NA
"1174","mbaranova",12,"NC",4.4,NA,0,NA,"accept",4647,5.6,"RU",TRUE,1,1,4.4,0,4.1,4.2,1
"1175","mbaranova",12,"SC",4.2,NA,2,4.6,"accept",4607,5.8,"RU",TRUE,1,1,4.1,0,4,8.1,0
"1176","mbaranova",12,"BC",8.1,6.8,4.7,NA,"accept",4190,1.9,"RU",TRUE,1,1,8.4,0,7.9,4.1,1
"1177","mbaranova",13,"NC",4.1,NA,2,NA,"accept",14961,5.9,"RU",TRUE,1,1,4.4,0,NA,4,1
"1178","mbaranova",13,"SC",4,NA,2,4,"accept",14195,6,"RU",TRUE,1,1,4.2,0,3.8,7.9,1
"1179","mbaranova",13,"BC",7.9,8,3.5,NA,"reject",14020,0,"RU",FALSE,1,1,8.1,0,7.6,NA,1
"1180","mbaranova",14,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,1,0,4.1,0,3.7,3.8,NA
"1181","mbaranova",14,"SC",3.8,NA,2.1,4,"accept",4815,6.2,"RU",TRUE,1,NA,4,0,NA,7.6,1
"1182","mbaranova",14,"BC",7.6,9,5.9,NA,"reject",6009,0,"RU",FALSE,0,1,7.9,0,8.4,3.7,0
"1183","mbaranova",15,"NC",3.7,NA,4,NA,"reject",20224,0,"RU",FALSE,NA,0,NA,0,3.9,NA,NA
"1184","mbaranova",15,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,0,3.8,0,3.7,8.4,NA
"1185","mbaranova",15,"BC",8.4,8.2,5.5,NA,"accept",21741,1.6,"RU",TRUE,0,NA,7.6,0,7.6,3.9,1
"1186","mbaranova",16,"NC",3.9,NA,0,NA,"accept",5766,6.1,"RU",TRUE,0,1,3.7,0,4.2,3.7,1
"1187","mbaranova",16,"SC",3.7,NA,3.6,0,"accept",4047,6.3,"RU",TRUE,NA,1,NA,0,4.1,7.6,NA
"1188","mbaranova",16,"BC",7.6,8.3,4,NA,"reject",4063,0,"RU",FALSE,1,1,8.4,0,8.3,4.2,1
"1189","mbaranova",17,"NC",4.2,NA,3,NA,"accept",16628,5.8,"RU",TRUE,1,0,3.9,0,3.5,4.1,0
"1190","mbaranova",17,"SC",4.1,NA,2.7,0.1,"accept",17604,5.9,"RU",TRUE,1,1,3.7,0,3.6,8.3,0
"1191","mbaranova",17,"BC",8.3,8,7,NA,"accept",18941,1.7,"RU",TRUE,0,1,7.6,0,NA,3.5,1
"1192","mbaranova",18,"NC",3.5,NA,1,NA,"accept",12910,6.5,"RU",TRUE,1,1,4.2,0,3.9,3.6,1
"1193","mbaranova",18,"SC",3.6,NA,2.6,3.4,"accept",15217,6.4,"RU",TRUE,1,1,4.1,0,NA,NA,1
"1194","mbaranova",18,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,1,1,8.3,0,8.3,3.9,NA
"1195","mbaranova",19,"NC",3.9,NA,3,NA,"accept",10971,6.1,"RU",TRUE,1,NA,3.5,0,NA,NA,0
"1196","mbaranova",19,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,1,3.6,0,3.9,8.3,NA
"1197","mbaranova",19,"BC",8.3,8.1,4.5,NA,"accept",12915,1.7,"RU",TRUE,NA,NA,NA,0,8.3,NA,NA
"1198","mbaranova",20,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,1,1,3.9,0,3.3,3.9,NA
"1199","mbaranova",20,"SC",3.9,NA,2.9,0.1,"accept",9825,6.1,"RU",TRUE,NA,NA,NA,0,NA,8.3,NA
"1200","mbaranova",20,"BC",8.3,8.1,0.1,NA,"accept",9684,1.7,"RU",TRUE,1,1,8.3,0,8,3.3,1
"1201","mbaranova",21,"NC",3.3,NA,6.8,NA,"reject",9870,0,"RU",FALSE,NA,1,NA,0,3.5,NA,NA
"1202","mbaranova",21,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,0,3.9,0,3.9,8,NA
"1203","mbaranova",21,"BC",8,8.2,7.9,NA,"reject",9737,0,"RU",FALSE,1,NA,8.3,0,8.3,3.5,1
"1204","mbaranova",22,"NC",3.5,NA,4,NA,"reject",5514,0,"RU",FALSE,0,0,3.3,0,4.1,3.9,1
"1205","mbaranova",22,"SC",3.9,NA,2.8,0,"accept",5566,6.1,"RU",TRUE,NA,0,NA,0,3.9,8.3,NA
"1206","mbaranova",22,"BC",8.3,8.4,6,NA,"reject",6696,0,"RU",FALSE,0,1,8,0,8.5,4.1,1
"1207","mbaranova",23,"NC",4.1,NA,3.4,NA,"accept",12597,5.9,"RU",TRUE,0,0,3.5,0,3.9,3.9,1
"1208","mbaranova",23,"SC",3.9,NA,4.8,3,"accept",14453,6.1,"RU",TRUE,1,1,3.9,0,3.2,8.5,1
"1209","mbaranova",23,"BC",8.5,9,1,NA,"reject",15644,0,"RU",FALSE,0,1,8.3,0,8.6,3.9,1
"1210","mbaranova",24,"NC",3.9,NA,1,NA,"accept",9688,6.1,"RU",TRUE,1,0,4.1,0,NA,3.2,1
"1211","mbaranova",24,"SC",3.2,NA,1,3,"accept",11792,6.8,"RU",TRUE,1,1,3.9,0,NA,8.6,1
"1212","mbaranova",24,"BC",8.6,8.2,1,NA,"accept",10912,1.4,"RU",TRUE,0,1,8.5,0,NA,NA,1
"1213","myurevich",1,"NC",3.8,NA,3,NA,"accept",12024,6.2,"RU",TRUE,NA,NA,NA,0,3.6,4.5,NA
"1214","myurevich",1,"SC",4.5,NA,1,4,"accept",11471,5.5,"RU",TRUE,NA,1,NA,0,2.8,5.5,NA
"1215","myurevich",1,"BC",5.5,4.3,3.8,NA,"accept",11671,4.5,"RU",TRUE,NA,1,NA,0,NA,3.6,NA
"1216","myurevich",2,"NC",3.6,NA,0.1,NA,"accept",10443,6.4,"RU",TRUE,1,1,3.8,0,2.9,2.8,1
"1217","myurevich",2,"SC",2.8,NA,2,3.5,"accept",11326,7.2,"RU",TRUE,1,1,4.5,0,2.9,NA,1
"1218","myurevich",2,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,1,1,5.5,0,6.5,2.9,NA
"1219","myurevich",3,"NC",2.9,NA,4,NA,"reject",5284,0,"RU",FALSE,1,NA,3.6,0,3.4,2.9,1
"1220","myurevich",3,"SC",2.9,NA,2.2,0.1,"accept",7030,7.1,"RU",TRUE,1,0,2.8,0,3.5,6.5,0
"1221","myurevich",3,"BC",6.5,8,4.2,NA,"reject",5365,0,"RU",FALSE,NA,1,NA,0,8.1,3.4,NA
"1222","myurevich",4,"NC",3.4,NA,4,NA,"reject",7286,0,"RU",FALSE,0,0,2.9,0,2.9,3.5,1
"1223","myurevich",4,"SC",3.5,NA,3.6,3.2,"accept",8174,6.5,"RU",TRUE,1,0,2.9,0,3.3,8.1,0
"1224","myurevich",4,"BC",8.1,7,2.8,NA,"accept",8798,1.9,"RU",TRUE,0,1,6.5,0,NA,2.9,1
"1225","myurevich",5,"NC",2.9,NA,4.4,NA,"reject",10476,0,"RU",FALSE,0,1,3.4,0,NA,3.3,0
"1226","myurevich",5,"SC",3.3,NA,2,0.1,"accept",11411,6.7,"RU",TRUE,1,0,3.5,0,3.3,NA,1
"1227","myurevich",5,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,1,1,8.1,0,7.7,NA,NA
"1228","myurevich",6,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,0,NA,2.9,0,4.1,3.3,NA
"1229","myurevich",6,"SC",3.3,NA,0.1,4,"accept",14687,6.7,"RU",TRUE,1,NA,3.3,0,3.1,7.7,1
"1230","myurevich",6,"BC",7.7,5.7,2,NA,"accept",14665,2.3,"RU",TRUE,NA,1,NA,0,7.7,4.1,NA
"1231","myurevich",7,"NC",4.1,NA,4.5,NA,"reject",11709,0,"RU",FALSE,NA,1,NA,0,4.4,3.1,NA
"1232","myurevich",7,"SC",3.1,NA,1,4,"accept",13780,6.9,"RU",TRUE,1,0,3.3,0,NA,7.7,1
"1233","myurevich",7,"BC",7.7,8.5,5,NA,"reject",16346,0,"RU",FALSE,1,1,7.7,0,8.1,4.4,1
"1234","myurevich",8,"NC",4.4,NA,6.9,NA,"reject",6455,0,"RU",FALSE,0,0,4.1,0,NA,NA,1
"1235","myurevich",8,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,0,3.1,0,3.1,8.1,NA
"1236","myurevich",8,"BC",8.1,8.4,4,NA,"reject",6696,0,"RU",FALSE,0,NA,7.7,0,8.7,NA,1
"1237","myurevich",9,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,0,0,4.4,0,5.9,3.1,NA
"1238","myurevich",9,"SC",3.1,NA,0,0,"accept",9391,6.9,"RU",TRUE,NA,NA,NA,0,2.9,8.7,NA
"1239","myurevich",9,"BC",8.7,7.9,2.2,NA,"accept",11401,1.3,"RU",TRUE,0,1,8.1,0,NA,5.9,1
"1240","myurevich",10,"NC",5.9,NA,1.8,NA,"accept",8682,4.1,"RU",TRUE,NA,1,NA,0,6.1,2.9,NA
"1241","myurevich",10,"SC",2.9,NA,3.2,4,"reject",10818,0,"RU",FALSE,1,1,3.1,0,3,NA,1
"1242","myurevich",10,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,1,0,8.7,0,8.6,6.1,NA
"1243","myurevich",11,"NC",6.1,NA,5.6,NA,"accept",12274,3.9,"RU",TRUE,1,NA,5.9,0,4.7,3,0
"1244","myurevich",11,"SC",3,NA,2,4,"accept",11531,7,"RU",TRUE,0,1,2.9,0,3.2,8.6,1
"1245","myurevich",11,"BC",8.6,7.9,4.5,NA,"accept",14580,1.4,"RU",TRUE,NA,1,NA,0,8.2,4.7,NA
"1246","myurevich",12,"NC",4.7,NA,4,NA,"accept",8521,5.3,"RU",TRUE,1,1,6.1,0,5,3.2,1
"1247","myurevich",12,"SC",3.2,NA,2.8,3,"accept",8225,6.8,"RU",TRUE,1,1,3,0,2.9,8.2,0
"1248","myurevich",12,"BC",8.2,8.9,4.5,NA,"reject",10393,0,"RU",FALSE,1,1,8.6,0,8.7,5,1
"1249","myurevich",13,"NC",5,NA,1.6,NA,"accept",10712,5,"RU",TRUE,1,0,4.7,0,NA,2.9,0
"1250","myurevich",13,"SC",2.9,NA,4.6,1.1,"accept",9800,7.1,"RU",TRUE,1,1,3.2,0,2.9,8.7,1
"1251","myurevich",13,"BC",8.7,5,4,NA,"accept",12911,1.3,"RU",TRUE,0,1,8.2,0,8.6,NA,1
"1252","myurevich",14,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,1,1,5,0,4.9,2.9,NA
"1253","myurevich",14,"SC",2.9,NA,1,0,"accept",9465,7.1,"RU",TRUE,1,NA,2.9,0,NA,8.6,1
"1254","myurevich",14,"BC",8.6,8.1,1,NA,"accept",12578,1.4,"RU",TRUE,1,1,8.7,0,8.7,4.9,1
"1255","myurevich",15,"NC",4.9,NA,1.8,NA,"accept",13818,5.1,"RU",TRUE,NA,1,NA,0,4.5,NA,NA
"1256","myurevich",15,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,1,2.9,0,3.4,8.7,NA
"1257","myurevich",15,"BC",8.7,8.4,7,NA,"accept",11903,1.3,"RU",TRUE,1,NA,8.6,0,8.7,4.5,0
"1258","myurevich",16,"NC",4.5,NA,4,NA,"accept",18101,5.5,"RU",TRUE,1,1,4.9,0,4.5,3.4,1
"1259","myurevich",16,"SC",3.4,NA,3.9,4.8,"reject",19161,0,"RU",FALSE,NA,1,NA,0,2.6,8.7,NA
"1260","myurevich",16,"BC",8.7,6.1,0,NA,"accept",18519,1.3,"RU",TRUE,1,0,8.7,0,8.7,4.5,1
"1261","myurevich",17,"NC",4.5,NA,0,NA,"accept",8761,5.5,"RU",TRUE,1,1,4.5,0,4.3,2.6,1
"1262","myurevich",17,"SC",2.6,NA,1,0.2,"accept",8360,7.4,"RU",TRUE,0,1,3.4,0,2.7,8.7,0
"1263","myurevich",17,"BC",8.7,7.8,0.1,NA,"accept",9757,1.3,"RU",TRUE,1,1,8.7,0,NA,4.3,1
"1264","myurevich",18,"NC",4.3,NA,3,NA,"accept",14529,5.7,"RU",TRUE,1,1,4.5,0,4.1,2.7,1
"1265","myurevich",18,"SC",2.7,NA,0.5,0.1,"accept",13674,7.3,"RU",TRUE,1,1,2.6,0,NA,NA,0
"1266","myurevich",18,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,1,1,8.7,0,8.3,4.1,NA
"1267","myurevich",19,"NC",4.1,NA,0.1,NA,"accept",13050,5.9,"RU",TRUE,1,NA,4.3,0,NA,NA,1
"1268","myurevich",19,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,1,2.7,0,2.8,8.3,NA
"1269","myurevich",19,"BC",8.3,6.9,6.3,NA,"accept",15550,1.7,"RU",TRUE,NA,NA,NA,0,8.1,NA,NA
"1270","myurevich",20,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,1,1,4.1,0,2.9,2.8,NA
"1271","myurevich",20,"SC",2.8,NA,2.9,0.1,"accept",11135,7.2,"RU",TRUE,NA,NA,NA,0,NA,8.1,NA
"1272","myurevich",20,"BC",8.1,8,0,NA,"accept",12154,1.9,"RU",TRUE,1,1,8.3,0,7.9,2.9,1
"1273","myurevich",21,"NC",2.9,NA,4,NA,"reject",7151,0,"RU",FALSE,NA,1,NA,0,4.5,NA,NA
"1274","myurevich",21,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,0,2.8,0,2.6,7.9,NA
"1275","myurevich",21,"BC",7.9,7.7,7,NA,"accept",7024,2.1,"RU",TRUE,1,NA,8.1,0,8.1,4.5,1
"1276","myurevich",22,"NC",4.5,NA,3.4,NA,"accept",13518,5.5,"RU",TRUE,0,1,2.9,0,4.2,2.6,1
"1277","myurevich",22,"SC",2.6,NA,0.6,1,"accept",12383,7.4,"RU",TRUE,NA,1,NA,0,2.7,8.1,NA
"1278","myurevich",22,"BC",8.1,8.7,0.8,NA,"reject",12794,0,"RU",FALSE,1,1,7.9,0,8.5,4.2,0
"1279","myurevich",23,"NC",4.2,NA,0.1,NA,"accept",3878,5.8,"RU",TRUE,1,0,4.5,0,4.2,2.7,1
"1280","myurevich",23,"SC",2.7,NA,2.9,3.5,"reject",5124,0,"RU",FALSE,1,1,2.6,0,3,8.5,0
"1281","myurevich",23,"BC",8.5,8.5,1,NA,"accept",6601,1.5,"RU",TRUE,0,0,8.1,0,8.7,4.2,1
"1282","myurevich",24,"NC",4.2,NA,6,NA,"reject",12062,0,"RU",FALSE,1,1,4.2,0,NA,3,1
"1283","myurevich",24,"SC",3,NA,1,0.2,"accept",12207,7,"RU",TRUE,0,0,2.7,0,NA,8.7,1
"1284","myurevich",24,"BC",8.7,7.5,0.8,NA,"accept",13712,1.3,"RU",TRUE,1,1,8.5,0,NA,NA,0
"1285","dkulik",1,"BC",6.2,5,6.5,NA,"reject",16989,0,"RU",FALSE,NA,NA,NA,0,NA,4.8,NA
"1286","dkulik",1,"SC",4.8,NA,3.5,6.8,"accept",12225,5.2,"RU",TRUE,NA,0,NA,0,4.7,3.9,NA
"1287","dkulik",1,"NC",3.9,NA,5,NA,"reject",11855,0,"RU",FALSE,NA,1,NA,0,5.4,NA,NA
"1288","dkulik",2,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,0,0,6.2,0,8.1,4.7,NA
"1289","dkulik",2,"SC",4.7,NA,0.1,7.1,"accept",15765,5.3,"RU",TRUE,1,NA,4.8,0,5.1,5.4,1
"1290","dkulik",2,"NC",5.4,NA,5.5,NA,"reject",13968,0,"RU",FALSE,0,1,3.9,0,7.7,8.1,1
"1291","dkulik",3,"BC",8.1,6.8,2,NA,"accept",4382,1.9,"RU",TRUE,NA,0,NA,0,7.9,5.1,NA
"1292","dkulik",3,"SC",5.1,NA,5,3.5,"accept",5495,4.9,"RU",TRUE,1,1,4.7,0,4.5,7.7,0
"1293","dkulik",3,"NC",7.7,NA,0.1,NA,"accept",4831,2.3,"RU",TRUE,0,1,5.4,0,6.4,7.9,1
"1294","dkulik",4,"BC",7.9,6,2,NA,"accept",9006,2.1,"RU",TRUE,1,1,8.1,0,NA,4.5,1
"1295","dkulik",4,"SC",4.5,NA,3,3.5,"accept",7749,5.5,"RU",TRUE,1,1,5.1,0,4.2,6.4,1
"1296","dkulik",4,"NC",6.4,NA,1,NA,"accept",7387,3.6,"RU",TRUE,1,1,7.7,0,4.9,NA,1
"1297","dkulik",5,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,1,1,7.9,0,7.1,4.2,NA
"1298","dkulik",5,"SC",4.2,NA,5,0.1,"accept",6895,5.8,"RU",TRUE,1,NA,4.5,0,4.4,4.9,1
"1299","dkulik",5,"NC",4.9,NA,4,NA,"accept",5733,5.1,"RU",TRUE,1,1,6.4,0,NA,7.1,1
"1300","dkulik",6,"BC",7.1,7.8,3,NA,"reject",5919,0,"RU",FALSE,NA,1,NA,0,7.8,4.4,NA
"1301","dkulik",6,"SC",4.4,NA,3.5,3.5,"accept",6803,5.6,"RU",TRUE,1,0,4.2,0,4.2,NA,0
"1302","dkulik",6,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,1,1,4.9,0,3.7,7.8,NA
"1303","dkulik",7,"BC",7.8,8.5,5.2,NA,"reject",10859,0,"RU",FALSE,0,NA,7.1,0,8.7,4.2,1
"1304","dkulik",7,"SC",4.2,NA,1,2,"accept",8491,5.8,"RU",TRUE,1,0,4.4,0,NA,3.7,1
"1305","dkulik",7,"NC",3.7,NA,0,NA,"accept",8907,6.3,"RU",TRUE,NA,1,NA,0,3.4,8.7,NA
"1306","dkulik",8,"BC",8.7,7.5,5,NA,"accept",5142,1.3,"RU",TRUE,0,1,7.8,0,8.9,NA,1
"1307","dkulik",8,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,1,4.2,0,3.7,3.4,NA
"1308","dkulik",8,"NC",3.4,NA,2,NA,"accept",4750,6.6,"RU",TRUE,1,NA,3.7,0,NA,8.9,1
"1309","dkulik",9,"BC",8.9,7.1,4,NA,"accept",17725,1.1,"RU",TRUE,1,1,8.7,0,NA,3.7,0
"1310","dkulik",9,"SC",3.7,NA,3,4,"accept",12390,6.3,"RU",TRUE,NA,1,NA,0,3.2,NA,NA
"1311","dkulik",9,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,1,1,3.4,0,4.5,NA,NA
"1312","dkulik",10,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,1,NA,8.9,0,7.8,3.2,NA
