opb,clh,rpe,cob,coe,cmr,sve,emv,ecv
4.0,-1.35727034505,0.202987536186,8.0,0.0,177.9,0.202987536186,1.99177038432,1.79701246381
4.0,-1.69558528161,4.84965353107,3.9,0.0,184.0,4.84965353107,2.00220673981,1.25034646893
8.3,-2.08702660171,-0.813799483244,2.0,1.9,184.0,7.18620051676,1.83810276781,0.813799483244
8.3,-1.21249975586,-0.165454480753,8.0,-1.9,185.8,0.0345455192467,1.99177038432,1.96545448075
5.0,-1.41015153453,-1.59047583484,5.1,0.0,185.8,3.30952416516,2.00220673981,1.59047583484
5.0,-1.54189440948,6.55466000147,2.0,0.0,193.8,6.55466000147,1.83810276781,1.44533999853
4.0,-1.32804547696,-1.83082470687,9.3,0.0,193.8,-1.13082470687,1.99177038432,1.83082470687
4.0,-1.0517342692,2.99779326019,5.0,0.0,198.8,2.99779326019,2.00220673981,2.00220673981
8.3,-1.22034890603,7.46189723219,0.7,0.9,208.1,7.46189723219,1.88843501463,1.83810276781
8.3,-1.21709236153,-1.95426975785,8.3,-0.9,208.1,-0.254269757854,1.99177038432,1.95426975785
5.0,-0.895625456049,2.7951424358,5.0,0.0,213.1,2.7951424358,2.2048575642,2.2048575642
5.0,-2.17177747202,8.31517494536,0.9,0.0,222.2,8.31517494536,2.34252702071,0.784825054639
4.0,-1.32492560616,-0.0221611222235,8.1,0.0,224.0,0.0778388777765,1.99177038432,1.82216112222
4.0,-1.47058708004,3.73334524537,4.7,0.0,229.3,3.73334524537,2.39380919286,1.56665475463
8.3,-0.834075624201,6.95747297929,0.7,1.3,238.6,6.95747297929,2.34252702071,2.34252702071
8.3,-1.37217841737,-1.76731053816,7.2,-1.3,238.6,1.03268946184,1.99177038432,1.76731053816
5.0,-1.37232012528,3.70845775803,4.6,0.0,244.0,3.70845775803,2.39380919286,1.69154224197
5.0,-2.37094909841,9.0364076468,0.3,0.0,253.7,9.0364076468,2.81285219411,0.6635923532
4.0,-1.32224537222,-0.0206630303611,8.2,0.0,255.5,-0.0206630303611,1.99177038432,1.82066303036
4.0,-1.39437141496,3.82042156833,4.5,0.0,261.0,3.82042156833,2.39380919286,1.67957843167
8.3,-2.91765199642,9.46515380194,0.5,1.2,270.5,9.46515380194,2.81285219411,0.0348461980621
8.3,-1.42018073587,-1.70706095668,8.3,-1.2,270.5,-0.00706095668311,1.99177038432,1.70706095668
5.0,-1.1831801945,-1.93783892969,5.5,0.0,270.5,2.56216107031,2.39380919286,1.93783892969
5.0,-2.89538692765,-0.0622158658431,1.6,0.0,270.5,8.33778413416,2.81285219411,0.0622158658431
4.0,-1.18132497595,-0.280029938913,4.6,6.0,272.2,3.41997006109,1.99177038432,1.98002993891
4.0,-1.49356230089,-1.5703931242,5.8,-6.0,272.2,2.6296068758,2.39380919286,1.5703931242
8.3,-2.63601993697,8.43710747432,1.2,0.2,281.0,8.43710747432,2.81285219411,0.362892525678
8.3,-1.31894220439,-0.0192662095087,5.6,-0.2,282.8,2.58073379049,1.99177038432,1.81926620951
5.0,-0.780629192004,2.60619080714,5.0,4.0,287.8,2.60619080714,2.39380919286,2.39380919286
5.0,-2.90111809023,-0.0580100733121,1.6,-4.0,287.8,8.34198992669,2.81285219411,0.0580100733121
4.0,-1.32001180931,-0.0179638137459,6.1,0.0,289.6,2.08203618625,1.99177038432,1.81796381375
4.0,-0.657810638777,2.43001230858,5.0,0.0,294.6,2.43001230858,2.56998769142,2.56998769142
8.3,-2.29662700767,-0.758786638177,2.0,1.3,294.6,7.24121336182,2.81285219411,0.758786638177
8.3,-1.32100922824,-0.0167494599367,5.6,-1.3,296.4,2.58325054006,1.99177038432,1.81674945994
5.0,-0.551474069007,2.26574347652,5.0,3.9,301.4,2.26574347652,2.73425652348,2.73425652348
5.0,-1.9852067203,7.38043280309,1.5,-3.9,309.9,7.38043280309,2.81285219411,1.11956719691
4.0,-1.32193932516,-0.015617196445,6.6,0.0,311.7,1.58438280356,1.99177038432,1.81561719644
4.0,-1.38228721667,3.48097110679,4.7,4.4408920985e-16,317.0,3.48097110679,2.88742078249,1.81902889321
8.3,-2.94149659099,9.58030481456,0.4,0.2,326.6,9.58030481456,2.81285219411,0.01969518544
8.3,-1.32280663732,-0.0145614739653,8.1,-0.2,328.4,0.0854385260347,1.99177038432,1.81456147397
5.0,-1.69893096726,3.735765451,4.8,0.0,333.6,3.735765451,2.88742078249,1.464234549
5.0,-2.84368455135,9.06540538966,0.8,0.0,342.8,9.06540538966,2.81285219411,0.134594610337
4.0,-1.32606749537,0.189265578739,7.2,0.0,344.8,0.989265578739,1.99177038432,1.81073442126
4.0,-1.2922321929,3.45776601359,4.6,0.0,350.2,3.45776601359,2.88742078249,1.94223398641
8.3,-0.534908524374,-2.81285219411,1.7,0.6,350.2,5.48714780589,2.81285219411,2.81285219411
8.3,-1.19689012641,-0.261099915043,7.5,-0.6,351.9,0.538900084957,1.99177038432,1.96109991504
5.0,-1.49961356647,3.48322770651,4.8,0.0,357.1,3.48322770651,2.88742078249,1.71677229349
5.0,-2.30917090827,8.29250733856,1.0,0.0,366.1,8.29250733856,2.62270338579,0.707492661436
4.0,-1.36099618941,0.330250315182,7.2,0.0,368.2,1.03025031518,1.99177038432,1.76974968482
4.0,-0.497937339769,-2.88742078249,6.0,0.0,368.2,1.11257921751,2.88742078249,2.88742078249
8.3,-1.76193014593,7.75306911905,0.9,0.5,377.3,7.75306911905,2.62270338579,1.34693088095
8.3,-1.21202013932,-0.243449560786,8.2,-0.5,379.0,-0.143449560786,1.99177038432,1.94344956079
5.0,-0.619529582008,-2.6922311376,6.0,4.0,379.0,1.3077688624,2.6922311376,2.6922311376
5.0,-2.35535317311,8.82530940493,0.5,-4.0,388.5,8.82530940493,2.62270338579,0.674690595073
4.0,-1.33263971506,-1.80262160704,8.3,0.0,388.5,-0.10262160704,1.99177038432,1.80262160704
4.0,-0.743668259319,2.4897636873,5.0,0.0,393.5,2.4897636873,2.5102363127,2.5102363127
8.3,-0.679334741305,6.67729661421,0.7,1.4,402.8,6.67729661421,2.62270338579,2.62270338579
8.3,-1.33737536007,0.307925393876,7.0,-1.4,404.9,1.20792539388,1.99177038432,1.79207460612
5.0,-1.61950437046,3.37028429987,5.1,0.0,409.8,3.37028429987,2.67854433796,1.52971570013
5.0,-1.96299827559,-1.26806615752,2.0,0.0,409.8,6.73193384248,3.07408863691,1.26806615752
4.0,-1.31966957862,-0.0135771183253,8.1,0.0,411.6,0.0864228816747,1.99177038432,1.81357711833
4.0,-1.26096607097,3.24776151355,4.8,4.4408920985e-16,416.8,3.24776151355,2.67854433796,1.95223848645
8.3,-2.41136784505,8.45258398532,0.8,0.5,426.0,8.45258398532,3.07408863691,0.747416014678
8.3,-1.51105330505,-1.59166363601,9.1,-0.5,426.0,-0.691663636011,1.99177038432,1.59166363601
5.0,-1.44173155239,-1.7575469188,6.1,0.0,426.0,2.1424530812,2.67854433796,1.7575469188
5.0,-1.96302456965,8.22871848915,0.5,0.0,435.5,8.22871848915,3.07408863691,1.27128151085
4.0,-1.60128172437,-1.48406717422,8.3,0.0,435.5,0.215932825783,1.99177038432,1.48406717422
4.0,-0.643969158476,2.32145566204,5.0,0.0,440.5,2.32145566204,2.67854433796,2.67854433796
8.3,-1.93146919921,-1.31881069209,1.8,0.7,440.5,6.88118930791,3.07408863691,1.31881069209
8.3,-1.41423408747,-1.6986266967,8.2,-0.7,440.5,0.101373303302,1.99177038432,1.6986266967
4.8,-1.53120154594,4.86398236622,3.8,5.0,6.2,4.86398236622,1.4440883914,1.33601763378
4.8,-1.41259720924,3.37028429987,5.1,-5.0,4.9,3.37028429987,1.5703931242,1.52971570013
3.2,-1.26455525935,0.0779731931159,5.1,6.8,2.0,2.97797319312,2.00033240982,1.92202680688
3.2,-1.47415706589,5.08437962777,3.5,-6.8,8.5,5.08437962777,1.66482284174,1.41562037223
8.3,-1.22557754553,3.1424530812,5.1,3.0,13.4,3.1424530812,1.7575469188,1.7575469188
8.3,-1.36780215341,0.39737839296,4.6,-3.0,15.6,3.59737839296,2.00033240982,1.80262160704
4.8,-1.47470090737,5.16873112464,3.4,4.6,22.2,5.16873112464,1.75932443507,1.43126887536
4.8,-2.39550684582,2.68326198844,6.9,-4.6,25.3,2.68326198844,1.96997674709,0.41673801156
3.2,-1.31267213979,0.232285011816,7.0,0.0,27.4,1.13228501182,2.00033240982,1.86771498818
3.2,-1.48089978618,5.45929029732,3.1,0.0,34.3,5.45929029732,1.78067509939,1.44070970268
8.3,-1.40543664268,3.53460424715,4.9,2.1,39.4,3.53460424715,1.96997674709,1.56539575285
8.3,-1.50305944132,-1.64777637998,7.8,-2.1,39.4,0.552223620015,2.00033240982,1.64777637998
4.8,-1.2213114086,4.74067556493,3.5,5.5,45.9,4.74067556493,1.80975772678,1.75932443507
4.8,-1.06669497835,2.93002325291,5.1,-5.5,50.8,2.93002325291,1.96997674709,1.96997674709
3.0,-1.29708131888,0.216582545018,7.2,0.0,52.9,0.916582545018,2.00033240982,1.88341745498
3.0,-1.5588293448,5.00573670993,3.6,4.4408920985e-16,59.3,5.00573670993,2.07979410326,1.39426329007
8.3,-1.42896661587,3.6296068758,4.8,1.8,64.5,3.6296068758,2.16804631899,1.5703931242
8.3,-1.25987643127,0.0727022052613,7.5,-1.8,66.5,0.572702205261,2.00033240982,1.92729779474
4.8,-1.27828230001,4.66734890834,3.6,0.0,72.9,4.66734890834,2.07979410326,1.73265109166
4.8,-1.23720928235,-1.80433499995,5.9,0.0,72.9,2.29566500005,2.16804631899,1.80433499995
3.1,-1.22882966323,-0.0635614616767,7.6,0.0,74.8,0.436438538323,2.00033240982,1.96356146168
